nose_x,nose_y,nose_z,nose_visibility,nose_presence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_inner_presence,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_presence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,left_eye_outer_presence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_inner_presence,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_presence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,right_eye_outer_presence,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,left_ear_presence,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,right_ear_presence,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_left_presence,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,mouth_right_presence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,left_shoulder_presence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,right_shoulder_presence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,left_elbow_presence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,right_elbow_presence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,left_wrist_presence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,right_wrist_presence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,left_pinky_presence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,right_pinky_presence,left_index_x,left_index_y,left_index_z,left_index_visibility,left_index_presence,right_index_x,right_index_y,right_index_z,right_index_visibility,right_index_presence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,left_thumb_presence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,right_thumb_presence,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,left_hip_presence,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,right_hip_presence,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,left_knee_presence,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,right_knee_presence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,left_ankle_presence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,right_ankle_presence,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,left_heel_presence,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,right_heel_presence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,left_foot_index_presence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility,right_foot_index_presence,frame_id
848.5,255.082,-318.002,0.999998,0.999993,854.676,238.605,-310.398,0.999988,0.999978,860.852,235.859,-310.415,0.999985,0.999974,864.969,235.859,-310.437,0.999979,0.999968,838.207,241.352,-309.098,0.99999,0.999978,834.09,241.352,-309.174,0.999986,0.999976,827.914,241.352,-309.163,0.999982,0.999971,875.122,241.478,-245.576,0.999978,0.999972,824.286,252.206,-238.781,0.999986,0.999977,860.852,274.305,-292.145,0.999997,0.999998,840.266,277.051,-290.321,0.999996,0.999998,914.375,323.734,-173.125,0.999996,0.999979,801.152,334.719,-170.826,0.999994,0.99997,945.254,411.609,-158.918,0.987256,0.99954,782.284,430.784,-156.507,0.988309,0.999537,914.375,458.293,-202.9,0.91179,0.999167,815.562,502.23,-198.453,0.908346,0.998547,908.199,474.77,-219.46,0.832455,0.998836,821.738,526.945,-214.376,0.827909,0.997462,902.023,463.785,-226.65,0.814735,0.999121,829.973,515.961,-222.739,0.812476,0.99818,899.965,458.293,-205.936,0.759571,0.9992,829.973,504.977,-201.426,0.752969,0.998387,893.789,483.008,0.116333,0.99995,0.99993,827.914,485.754,-0.104744,0.999928,0.999934,963.781,592.852,-60.0798,0.996639,0.999195,745.57,590.105,-57.8713,0.99594,0.999293,992.602,702.695,62.1989,0.99391,0.995713,700.576,692.021,62.3616,0.994391,0.997063,986.507,721.784,70.4716,0.9381,0.994837,711.506,715.223,70.014,0.940864,0.996515,1021.45,748.892,2.81199,0.976129,0.985631,667.306,737.217,2.15197,0.976834,0.988311,10
853.582,248.203,-329.485,0.999997,0.999989,859.664,231.539,-322.011,0.999985,0.999972,863.719,228.762,-322.022,0.999978,0.999967,867.773,228.762,-322.049,0.999972,0.999958,845.473,234.316,-321.084,0.999989,0.999975,839.391,234.316,-321.163,0.999985,0.999975,835.336,237.094,-321.165,0.999982,0.99997,877.91,234.316,-256.959,0.999974,0.999964,831.33,245.359,-251.949,0.999987,0.999979,863.719,264.867,-303.409,0.999996,0.999997,847.5,270.422,-302.13,0.999996,0.999997,918.457,317.637,-178.292,0.999995,0.999966,808.98,328.746,-181.367,0.999995,0.999974,952.148,406.598,-141.81,0.980391,0.999309,788.187,428.58,-157.9,0.988383,0.999464,918.457,464.836,-154.844,0.833452,0.999006,823.172,495.387,-180.577,0.882818,0.998744,912.375,487.055,-165.88,0.706709,0.998735,831.281,523.16,-193.495,0.791177,0.99798,906.293,478.723,-174.622,0.682448,0.998974,839.391,512.051,-200.858,0.77358,0.998476,906.293,470.391,-157.683,0.62705,0.999039,839.391,500.941,-182.399,0.71169,0.998597,898.184,481.5,0.832062,0.999961,0.999926,833.309,478.723,-0.832912,0.999943,0.999946,967.113,592.594,-60.7585,0.996872,0.99901,756.27,587.039,-46.9434,0.995266,0.99937,993.469,703.688,61.6602,0.994026,0.994132,704.415,686.893,75.3195,0.993605,0.996696,988.48,723.082,70.0749,0.933954,0.993047,713.422,710.75,83.342,0.929945,0.996187,1019.88,747.591,3.313,0.976719,0.982671,671.121,734.238,17.8695,0.975089,0.988153,11
860.875,242.816,-361.58,0.999994,0.999989,866.828,225.309,-352.112,0.999977,0.999972,870.797,222.391,-352.097,0.99996,0.999967,876.75,222.391,-352.123,0.999953,0.999954,850.953,228.227,-351.727,0.999985,0.999976,846.984,228.227,-351.815,0.999975,0.999974,841.031,228.227,-351.824,0.999971,0.999966,884.688,228.227,-276.849,0.999951,0.999957,835.444,239.43,-274.486,0.999979,0.999972,870.797,260.324,-331.449,0.999984,0.999993,852.938,263.242,-330.964,0.999985,0.999994,920.406,309.93,-185.898,0.999985,0.999933,813.25,327.438,-191.809,0.999982,0.999916,950.172,385.797,-129.699,0.948196,0.998812,794.697,426.252,-153.394,0.975774,0.997896,918.422,444.156,-115.525,0.628672,0.998702,831.109,490.844,-149.488,0.716873,0.996446,910.484,464.582,-120.801,0.496535,0.998587,841.031,517.105,-155.814,0.601343,0.995526,906.516,461.664,-128.972,0.470675,0.998778,846.984,505.434,-163.793,0.581579,0.996575,906.516,452.91,-117.293,0.438974,0.998782,846.984,496.68,-150.45,0.524522,0.996552,904.531,473.336,3.15696,0.999964,0.999913,841.031,476.254,-3.19145,0.999934,0.999918,968.031,578.383,-78.4576,0.997574,0.998917,763.641,581.301,-61.3206,0.993671,0.998942,997.797,706.773,30.0054,0.99487,0.988896,704.887,689.495,47.8036,0.991411,0.991562,991.926,729.996,37.1949,0.942748,0.985742,710.212,714.394,54.4697,0.905243,0.989905,1027.75,748.748,-31.1758,0.981521,0.967916,674.267,735.515,-14.3638,0.970919,0.973498,12
865.227,238.598,-317.97,0.999993,0.999983,869.086,221.137,-310.667,0.999973,0.999953,874.875,218.227,-310.659,0.999957,0.999944,878.734,218.227,-310.679,0.999948,0.999927,855.578,224.047,-309.546,0.999981,0.999959,851.719,224.047,-309.629,0.999974,0.999957,845.93,226.957,-309.63,0.99997,0.999948,886.453,221.137,-245.059,0.999954,0.99994,842.324,235.259,-239.152,0.999978,0.999962,874.875,256.059,-291.276,0.999991,0.999994,859.438,258.969,-289.715,0.99999,0.999994,925.047,296.801,-166.447,0.999996,0.999972,824.703,320.082,-164.514,0.999994,0.999962,961.711,378.285,-122.29,0.977757,0.999379,803.477,419.027,-137.998,0.97401,0.998996,925.047,436.488,-125.177,0.804712,0.998748,836.281,488.871,-156.179,0.761782,0.99674,917.328,459.77,-133.282,0.665969,0.998328,844,515.062,-165.766,0.640728,0.995106,909.609,453.949,-140.938,0.642028,0.998676,849.789,503.422,-173.651,0.621447,0.996386,911.539,445.219,-127.009,0.591887,0.998761,849.789,494.691,-157.92,0.555457,0.996549,913.469,468.5,-0.201124,0.999954,0.999892,851.719,471.41,0.166065,0.999921,0.999903,975.219,581.996,-63.7882,0.997113,0.998719,770.672,573.266,-59.3378,0.994762,0.998658,1000.3,701.312,43.3937,0.992166,0.988271,709.191,685.083,38.7685,0.991497,0.991117,994.545,724.55,50.7234,0.925581,0.98591,716.27,707.891,44.7402,0.91461,0.98985,1025.51,747.225,-12.246,0.968677,0.966392,672.226,730.365,-19.9488,0.966097,0.970751,13
871.945,223.797,-294.863,0.999997,0.999995,877.734,206.078,-286.647,0.999988,0.999984,881.594,203.125,-286.633,0.99998,0.99998,887.383,203.125,-286.639,0.999975,0.999973,862.297,209.031,-285.797,0.999991,0.999986,858.438,209.031,-285.87,0.999988,0.999984,852.648,211.984,-285.861,0.999986,0.99998,895.102,209.031,-220.317,0.999976,0.999976,846.898,220.785,-215.574,0.999988,0.999985,883.523,241.516,-268.208,0.999995,0.999997,864.227,247.422,-266.983,0.999994,0.999997,931.766,288.766,-147.595,0.999997,0.99998,833.352,309.438,-147.032,0.999995,0.999975,971.656,362.43,-107.314,0.984032,0.999714,810.195,406.891,-132.139,0.974795,0.999589,941.414,415.75,-119.847,0.872105,0.999322,843,474.812,-167.451,0.800392,0.998315,933.695,439.375,-130.212,0.745102,0.998895,850.719,504.344,-179.227,0.676926,0.997021,922.117,430.516,-136.592,0.72365,0.9992,858.438,489.578,-186.738,0.65687,0.997929,924.047,424.609,-121.471,0.674545,0.999291,858.438,480.719,-169.68,0.582366,0.998103,922.117,468.906,-1.49916,0.999979,0.999959,860.367,468.906,1.50177,0.999961,0.999961,978.078,584.078,-68.7275,0.997253,0.99937,779.32,572.266,-54.3407,0.995757,0.999271,997.651,699.376,38.1475,0.993112,0.995343,716.867,678.995,41.1629,0.99371,0.995881,992.404,720.174,45.5237,0.94123,0.993835,724.521,705.762,47.0815,0.940428,0.994981,1016.67,745.875,-15.6986,0.971877,0.984299,678.918,728.693,-14.5752,0.973316,0.983617,14
876.09,220.102,-280.008,0.999998,0.999994,882.008,199.238,-272.242,0.999984,0.999973,885.953,199.238,-272.273,0.999983,0.999964,891.871,196.258,-272.255,0.999964,0.999949,868.199,202.219,-271.266,0.999988,0.999979,862.281,202.219,-271.35,0.99999,0.999978,858.336,205.199,-271.371,0.999981,0.999975,899.762,202.219,-211.35,0.999968,0.999948,852.418,214.141,-205.321,0.99999,0.999981,887.926,237.984,-255.748,0.999996,0.999998,870.172,240.965,-254.11,0.999996,0.999998,937.242,285.672,-151.944,0.999995,0.999959,834.664,300.574,-146.748,0.999992,0.99994,973.056,372.042,-181.267,0.989377,0.999188,814.938,401.91,-167.959,0.974978,0.998904,929.352,407.871,-271.238,0.946964,0.99915,850.445,476.422,-250.382,0.851035,0.996095,921.461,422.773,-295.615,0.866299,0.999048,858.336,506.227,-271.48,0.743235,0.994874,911.598,410.852,-295.664,0.846884,0.999431,864.254,491.324,-275.805,0.744396,0.997154,913.57,404.891,-272.569,0.745543,0.999458,864.254,479.402,-252.723,0.587332,0.997127,925.406,461.52,-1.35805,0.999975,0.999872,860.309,461.52,1.30886,0.999959,0.999876,984.586,574.777,-86.8976,0.994821,0.998366,775.484,565.836,-71.9663,0.995064,0.998071,1004.31,699.957,36.1121,0.9943,0.993042,719.807,681.585,34.6236,0.994745,0.995456,996.422,720.82,44.1009,0.96774,0.992546,720.111,706.508,40.9799,0.951532,0.995173,1030.22,747.829,-27.5025,0.976116,0.983337,678.745,729.013,-28.5117,0.976241,0.987598,15
878.648,210.156,-268.944,0.999998,0.999996,884.578,191.875,-261.376,0.999989,0.999981,890.508,188.828,-261.399,0.999987,0.999975,894.461,188.828,-261.379,0.999977,0.999966,870.742,194.922,-260.177,0.999991,0.999985,866.789,194.922,-260.253,0.999992,0.999985,860.859,197.969,-260.271,0.999987,0.999983,904.344,194.922,-201.98,0.999978,0.999966,855.3,206.791,-194.936,0.999992,0.999987,890.508,228.438,-245.37,0.999997,0.999999,872.719,234.531,-243.423,0.999997,0.999999,941.898,277.188,-144.079,0.999997,0.999977,837.141,295.469,-137.275,0.999995,0.999965,977.605,365.399,-163.237,0.992209,0.999507,817.375,396.016,-153.803,0.978718,0.99922,939.922,408.203,-243.982,0.963042,0.999325,854.93,469.141,-232.854,0.884808,0.997324,932.016,426.484,-266.216,0.901016,0.999133,862.836,496.562,-253.148,0.791819,0.996123,922.133,414.297,-267.987,0.888293,0.999492,870.742,481.328,-257.206,0.796294,0.997903,924.109,408.203,-245.679,0.816987,0.999542,868.766,469.141,-235.02,0.665752,0.997973,928.062,456.953,-2.18188,0.999972,0.999901,864.812,460,2.13131,0.999953,0.999897,987.359,578.828,-73.9348,0.994861,0.998659,779.82,566.641,-55.5145,0.995082,0.998489,1005.15,694.609,47.6761,0.993648,0.994385,726.453,679.375,46.7599,0.994791,0.996505,997.865,716.302,55.8801,0.964046,0.994017,730.303,703.542,52.936,0.949167,0.996349,1028.9,745.743,-10.9275,0.974654,0.985861,684.734,726.04,-12.3604,0.977204,0.989606,16
883.125,204.773,-263.442,0.999999,0.999997,888.961,183.062,-255.995,0.999991,0.999987,892.852,183.062,-256.018,0.99999,0.999982,898.688,179.961,-255.989,0.99998,0.999975,873.398,186.164,-254.651,0.999993,0.999989,869.508,189.266,-254.726,0.999994,0.999989,865.617,189.266,-254.742,0.99999,0.999987,906.469,186.164,-197.492,0.99998,0.999974,859.871,198.55,-189.664,0.999993,0.99999,892.852,223.383,-240.208,0.999998,0.999999,877.289,226.484,-238.023,0.999998,0.999999,943.43,269.906,-140.853,0.999997,0.999981,840.328,285.414,-132.606,0.999995,0.999964,980.589,356.424,-166.927,0.992955,0.999565,822.82,387.766,-153.736,0.973627,0.999048,947.32,393.969,-256.889,0.969665,0.999374,853.945,459.102,-240.508,0.87469,0.996987,941.484,409.477,-280.315,0.914204,0.999186,863.672,487.016,-261.489,0.78171,0.995876,931.758,400.172,-281.471,0.903579,0.999542,867.562,471.508,-265.953,0.791632,0.997853,931.758,393.969,-258.669,0.836761,0.999598,867.562,459.102,-243.09,0.648857,0.997909,927.867,449.797,-1.94069,0.999971,0.999889,865.617,449.797,1.88523,0.999951,0.99987,986.227,570.758,-75.4454,0.994033,0.998742,783.914,561.453,-54.2437,0.995097,0.998572,1005.68,691.719,43.0388,0.993952,0.995497,729.445,679.312,40.7173,0.995218,0.997025,998.638,713.904,50.9324,0.969242,0.995238,735.211,700.911,46.1783,0.955504,0.996885,1031,743.738,-16.1425,0.975984,0.989002,688.245,724.433,-19.7886,0.979012,0.991413,17
889.477,196.57,-311.383,0.999999,0.999998,895.043,174.723,-302.822,0.999993,0.999989,900.609,174.723,-302.849,0.999993,0.999984,904.32,171.602,-302.811,0.999983,0.999974,880.199,177.844,-303.078,0.999995,0.999992,876.488,177.844,-303.172,0.999996,0.999992,870.922,177.844,-303.205,0.999993,0.999991,911.72,180.977,-236.267,0.999984,0.999969,863.642,187.413,-235.865,0.999997,0.999993,898.754,215.297,-284.851,0.999998,0.999999,882.055,218.418,-284.845,0.999998,0.999999,943.285,265.234,-170.329,0.999995,0.99996,841.234,277.719,-173.779,0.999996,0.999967,980.585,349.436,-198.893,0.992053,0.999294,817.731,374.323,-206.246,0.986039,0.999014,945.141,386.957,-290.887,0.962853,0.999177,852.367,449.379,-299.238,0.914353,0.996235,937.719,402.562,-314.828,0.892612,0.99904,861.645,477.469,-322.699,0.835799,0.994923,928.441,390.078,-315.682,0.876162,0.999471,867.211,461.863,-324.805,0.843715,0.99749,928.441,386.957,-292.656,0.783926,0.99951,867.211,449.379,-300.885,0.702686,0.997449,926.586,443.137,0.79248,0.999964,0.999793,865.355,440.016,-0.853605,0.999955,0.99982,987.816,564.859,-77.5292,0.992913,0.997784,787.426,552.375,-63.8148,0.993812,0.997955,1006.37,683.461,54.8018,0.993167,0.992846,742.895,674.098,45.9044,0.994346,0.996834,999.573,705.813,63.8913,0.968988,0.992808,747.566,695.656,52.6556,0.948356,0.996628,1030.49,736.52,-6.90713,0.971556,0.985437,707.66,721.355,-17.5737,0.974058,0.991645,18
889.055,190.156,-327.217,0.999999,0.999996,894.797,168.336,-318.262,0.99999,0.999984,900.539,168.336,-318.278,0.999988,0.999978,906.281,168.336,-318.265,0.999977,0.999968,881.398,171.453,-318.523,0.999993,0.999988,875.656,171.453,-318.619,0.999994,0.999988,869.914,174.57,-318.642,0.999989,0.999986,913.938,174.57,-248.334,0.999977,0.999964,864.615,184.331,-248.379,0.999994,0.999989,900.539,211.977,-299.416,0.999997,0.999998,881.398,215.094,-299.565,0.999997,0.999999,946.477,264.969,-175.498,0.999993,0.999952,839.289,274.32,-181.711,0.999995,0.999967,978.937,355.259,-185.125,0.985747,0.999228,819.29,376.387,-198.538,0.98504,0.999091,944.562,389.656,-256.686,0.924144,0.998926,854.602,452,-273.931,0.892302,0.996963,936.906,405.242,-276.977,0.827762,0.998704,864.172,483.172,-294.965,0.805943,0.995711,931.164,395.891,-280.831,0.805088,0.999175,871.828,467.586,-298.627,0.802932,0.997537,931.164,389.656,-259.084,0.709443,0.999232,871.828,455.117,-275.686,0.679848,0.997549,927.336,439.531,2.45873,0.999961,0.999869,864.172,439.531,-2.49466,0.999952,0.999892,988.586,561.102,-68.7178,0.995187,0.998636,785.695,554.867,-63.3239,0.995267,0.998835,1007.73,682.672,62.1524,0.993849,0.995028,743.586,673.32,52.4913,0.99467,0.997377,1000.36,707.73,71.1027,0.960645,0.994606,748.552,697.032,59.6992,0.945634,0.997048,1034.49,735.725,0.50029,0.974023,0.987084,706.875,721.935,-11.4564,0.975631,0.991553,19
892.594,185.734,-374.158,0.999999,0.999996,899.641,163.504,-364.565,0.999988,0.999985,904.926,163.504,-364.572,0.999986,0.999981,910.211,160.328,-364.586,0.999975,0.999974,885.547,166.68,-363.934,0.999991,0.999988,880.262,166.68,-364.028,0.99999,0.999987,876.738,166.68,-364.026,0.999983,0.999983,917.258,169.855,-288.843,0.999974,0.999971,869.729,176.258,-285.226,0.99999,0.999986,903.164,207.965,-344.187,0.999995,0.999998,885.547,207.965,-343.351,0.999996,0.999999,947.207,261.953,-208.355,0.999991,0.999952,845.027,268.305,-205.885,0.999991,0.999964,980.601,353.93,-211.258,0.993639,0.999469,822.088,366.397,-202.204,0.992973,0.999474,954.254,379.457,-270.47,0.946412,0.999174,862.645,446.148,-246.36,0.919047,0.998147,948.969,395.336,-289.921,0.877851,0.998898,873.215,477.906,-261.866,0.828713,0.996967,941.922,382.633,-292.794,0.852101,0.999183,882.023,465.203,-267.759,0.803378,0.997934,941.922,376.281,-271.935,0.782837,0.999207,880.262,452.5,-248.039,0.716411,0.997963,926.066,433.445,0.117085,0.999973,0.999942,866.168,436.621,-0.141018,0.999963,0.999947,991.25,554.125,-94.0215,0.996657,0.998978,792.176,541.422,-94.7942,0.995767,0.999217,1007.11,681.156,46.2958,0.99464,0.994756,760.465,668.453,40.9472,0.995238,0.996912,1000.23,706.736,55.6469,0.947257,0.993951,764.718,690.518,49.4257,0.946135,0.996187,1033.71,737.64,-20.9467,0.975037,0.983988,724.973,721.792,-28.0071,0.97729,0.987083,20
897.688,183.844,-346.078,0.999999,0.999998,904.531,162.188,-336.274,0.999993,0.99999,909.664,162.188,-336.284,0.999993,0.999987,914.797,159.094,-336.282,0.999985,0.999982,889.133,162.188,-335.469,0.999994,0.999992,885.711,165.281,-335.553,0.999994,0.99999,880.578,165.281,-335.54,0.999988,0.999987,921.641,168.375,-262.479,0.999985,0.999979,873.734,174.562,-257.87,0.999994,0.999988,907.953,205.5,-317.025,0.999997,0.999999,889.133,208.594,-315.853,0.999997,0.999999,949.016,258.094,-189.752,0.999995,0.999973,849.781,264.281,-184.927,0.999994,0.999963,981.523,347.812,-214.996,0.996586,0.999705,827.539,360.188,-197.4,0.994628,0.999609,954.148,375.656,-303.486,0.97752,0.999489,863.469,437.531,-269.797,0.955968,0.998589,949.016,391.125,-327.807,0.938089,0.999249,872.023,468.469,-289.796,0.898097,0.997562,942.172,375.656,-328.734,0.923654,0.999509,878.867,453,-295.098,0.886448,0.998527,940.461,372.562,-304.932,0.869203,0.999556,878.867,443.719,-272.117,0.804588,0.998637,926.773,428.25,-0.0943508,0.999979,0.999943,868.602,428.25,0.0746155,0.999967,0.999934,990.078,536.531,-107.593,0.996266,0.999044,798.453,530.344,-103.19,0.995911,0.999,1007.19,672.656,22.7261,0.996053,0.995737,769.367,663.375,21.6657,0.996273,0.997211,1000.38,700.443,31.1422,0.968364,0.994811,774.201,687.422,29.1492,0.961275,0.996494,1034.56,731.438,-47.5351,0.983,0.985859,735.148,719.062,-49.8266,0.983335,0.988198,21
898.094,176.352,-400.57,1,1,905.828,154.75,-388.856,0.999998,0.999997,910.469,154.75,-388.851,0.999998,0.999996,916.656,154.75,-388.82,0.999994,0.999993,890.359,154.75,-388.772,0.999998,0.999998,885.719,154.75,-388.882,0.999999,0.999998,881.078,154.75,-388.883,0.999997,0.999997,924.391,164.008,-305.258,0.999993,0.99999,873.47,164.097,-303.45,0.999999,0.999997,907.375,204.125,-367.787,0.999999,1,890.359,204.125,-367.511,0.999999,1,947.594,256.586,-220.789,0.999995,0.999981,851.688,262.758,-224.82,0.999997,0.999987,976.984,339.906,-257.455,0.997794,0.999875,828.513,358.365,-257.316,0.99839,0.999841,966.17,355.377,-361.673,0.988401,0.999757,864.062,432.484,-353.303,0.985235,0.999292,966.156,364.594,-388.454,0.96509,0.999605,870.25,463.344,-378.463,0.961133,0.998686,961.491,349.34,-391.025,0.955421,0.999744,879.531,447.914,-381.356,0.954837,0.999264,958.266,346.312,-364.435,0.91239,0.999788,879.531,435.57,-355.295,0.904575,0.999309,922.844,420.141,0.704983,0.999994,0.999979,865.609,420.141,-0.708199,0.999992,0.999982,984.719,525.062,-151.787,0.994793,0.999464,803.734,518.891,-142.844,0.995894,0.999613,1003.68,660.512,2.72379,0.996633,0.997162,778.916,664.046,0.314228,0.997678,0.998414,996.508,690.416,12.6999,0.978735,0.996314,783.652,687.601,8.69663,0.975052,0.997531,1028.03,719.477,-76.7681,0.983397,0.990145,746.626,720.523,-82.6771,0.98795,0.992798,22
903.539,169.727,-359.799,1,1,910.844,150.648,-348.9,0.999998,0.999998,916.688,150.648,-348.876,0.999997,0.999998,921.07,150.648,-348.86,0.999994,0.999996,897.695,147.469,-349.891,0.999999,0.999999,893.312,147.469,-350.004,0.999999,0.999999,887.469,147.469,-350.004,0.999998,0.999998,926.914,166.547,-270.993,0.999992,0.999996,880.164,160.188,-274.778,0.999998,0.999998,912.305,201.523,-329.054,0.999998,1,894.773,198.344,-330.5,0.999998,1,942.984,255.578,-188.481,0.999997,0.999991,859.711,265.117,-199.294,0.999998,0.999996,982.43,300.094,-160.835,0.993347,0.999935,834.875,350.969,-196.965,0.996585,0.999895,969.281,312.812,-177.787,0.943379,0.999806,864.094,417.742,-230.087,0.950053,0.999497,967.82,322.352,-189.14,0.859262,0.999569,868.477,449.539,-242.232,0.889902,0.998877,961.977,312.812,-193.493,0.831926,0.999688,877.242,436.82,-248.075,0.868729,0.999286,960.516,309.633,-179.326,0.786513,0.999773,877.242,427.281,-231.641,0.818192,0.999409,925.453,427.281,-1.33642,0.999997,0.999994,872.859,424.102,1.38313,0.999995,0.999995,979.771,529.689,-141.612,0.996903,0.999879,815.883,516.312,-123.842,0.996519,0.99992,1004.91,663.872,-33.2054,0.996936,0.998725,785.203,649.859,-22.8526,0.99799,0.999148,1000.19,689.545,-26.5564,0.973815,0.997753,790.787,681.868,-17.4695,0.980198,0.998371,1024.8,716.633,-102.544,0.987358,0.993072,754.672,697.837,-94.7435,0.992056,0.994003,23
903.375,175.383,-377.157,1,1,911.812,150.195,-366.278,0.999998,0.999999,916.031,150.195,-366.24,0.999996,0.999998,921.656,150.195,-366.229,0.999994,0.999997,896.344,150.195,-366.519,0.999999,0.999999,892.125,150.195,-366.618,0.999998,0.999999,886.5,147.047,-366.617,0.999997,0.999998,930.094,162.789,-287.245,0.999989,0.999996,879.469,159.641,-287.5,0.999997,0.999998,913.219,203.719,-345.75,0.999997,1,894.938,203.719,-346.158,0.999997,1,945.562,250.945,-198.803,0.999995,0.99999,862.594,260.391,-208.579,0.999996,0.999995,973.908,309.092,-158.219,0.985093,0.999923,835.875,342.25,-201.445,0.995975,0.999883,972.281,342.25,-164.146,0.922969,0.999684,859.781,414.664,-234.625,0.954826,0.999529,975.094,361.141,-173.12,0.856847,0.999312,864,446.148,-246.92,0.916279,0.99897,969.469,354.844,-181.513,0.837856,0.999483,873.844,436.703,-253.696,0.902701,0.999324,966.656,348.547,-166.992,0.810956,0.999609,873.844,424.109,-236.734,0.880834,0.999438,925.875,417.812,-1.10221,0.999997,0.999996,875.25,417.812,1.18526,0.999995,0.999997,977.613,516.37,-142.083,0.996598,0.999908,824.625,509.117,-120.637,0.996312,0.999937,1007.96,651.066,-30.3107,0.997675,0.998983,793.722,640.641,-12.8629,0.998183,0.999245,1002.73,678.677,-23.2698,0.982912,0.998052,802.887,672.772,-6.88145,0.983824,0.99855,1027.12,707.469,-101.102,0.990885,0.994277,768.375,694.875,-86.0746,0.99356,0.995212,24
907.945,176.734,-356.576,1,1,913.352,154.531,-346.03,0.999997,0.999998,918.758,154.531,-346.013,0.999996,0.999997,924.164,154.531,-346.017,0.999993,0.999995,901.188,151.359,-346.576,0.999999,0.999999,895.781,151.359,-346.671,0.999998,0.999999,891.727,151.359,-346.694,0.999997,0.999998,930.922,167.219,-268.454,0.999991,0.999994,884.969,164.047,-270.239,0.999998,0.999999,916.055,205.281,-325.479,0.999997,0.999999,899.836,205.281,-326.366,0.999998,1,947.141,252.859,-179.994,0.999997,0.999993,868.75,262.375,-191.876,0.999999,0.999998,980.93,290.922,-137.157,0.986253,0.999957,840.367,332.156,-184.279,0.996824,0.999935,982.281,313.125,-141.243,0.945249,0.999734,861.992,411.453,-223.31,0.969036,0.999645,984.984,322.641,-148.58,0.900405,0.999413,864.695,440,-235.603,0.946978,0.999259,979.578,316.297,-157.893,0.886918,0.999561,874.156,433.656,-242.873,0.939437,0.999502,976.875,313.125,-144.261,0.862962,0.999671,875.508,420.969,-225.641,0.928943,0.9996,928.219,420.969,0.849981,0.999998,0.999997,879.562,420.969,-0.730562,0.999998,0.999998,976.918,500.348,-140.263,0.996687,0.999933,834.961,516.125,-127.098,0.996772,0.999956,1010.97,649.439,-45.0269,0.997745,0.999165,803.096,657.168,-43.6197,0.998326,0.999175,1006.64,678.884,-39.3013,0.989733,0.99841,808.019,688.03,-39.7865,0.988402,0.998426,1030.94,700.094,-117.741,0.993413,0.995851,776.844,703.266,-122.728,0.995822,0.99595,25
